area_sqm,bedroom,bathroom,balcony,addl_room,sector,landmark_count,has_hospital_or_clinic,has_police_stn,has_fire_stn,has_mall,has_market,has_park,has_bank_or_atm,has_institute,has_airport,has_rly_stn,has_metro_stn,has_expy,has_petrol_pump,has_hotel,has_temple_or_church,has_famous_chowk,has_club,has_stadium,has_restro_cafe,area_type,floor_rise,age,society,city,price_cr
65.03,2.0,2.0,2.0,0.0,sector 67,11.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,pyramid urban,gurgaon,1.02
174.38,3.0,4.0,3.0,1.0,sector 50,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,old,unitech fresco,gurgaon,3.06
170.57,3.0,3.0,3.0,1.0,sector 50,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,old,unitech fresco,gurgaon,3.094
366.97,4.0,4.0,0.0,0.0,sector 63,10.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,built up,mid,under construction,dlf the arbour,gurgaon,13.26
167.78,4.0,3.0,3.0,1.0,sector 9,44.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,carpet,low,old,railway officers rpf society,gurgaon,2.125
132.2,3.0,3.0,2.0,0.0,sector 89,14.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,carpet,low,new,smart world gems,gurgaon,2.04
146.6,3.0,3.0,2.0,1.0,sector 69,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,low,new,tulip violet,gurgaon,2.38
240.15,3.0,4.0,3.0,1.0,sector 109,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,super built up,high,new,ats tourmaline,gurgaon,3.91
219.34,3.0,4.0,3.0,1.0,sector 107,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,new,m3m woodshire,gurgaon,2.465
44.75,2.0,2.0,1.0,0.0,sector 33,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,carpet,mid,new,mvn athens,sohna,0.442
200.67,3.0,3.0,3.0,1.0,sector 82,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,super built up,high,new,vatika the seven lamps,gurgaon,2.363
55.74,2.0,1.0,1.0,0.0,sector 110,26.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,super built up,low,new,city shri ram apartments 1,gurgaon,0.374
150.22,2.0,2.0,3.0,1.0,sector 88,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,low,new,godrej icon,gurgaon,2.227
125.42,2.0,2.0,3.0,0.0,sector 79,50.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,carpet,mid,new,"godrej aria , sector 79 , gurgaon",gurgaon,2.55
183.02,4.0,4.0,1.0,1.0,sector 69,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,tulip violet,gurgaon,2.822
205.78,4.0,4.0,3.0,0.0,sector 90,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,new,dlf regal gardens,gurgaon,3.4849999999999994
120.77,2.0,2.0,2.0,0.0,sector 82,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,super built up,high,new,vatika the seven lamps,gurgaon,1.4449999999999998
143.91,3.0,3.0,3.0,0.0,sector 61,35.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,carpet,low,under construction,suposhaa smartworld orchard,gurgaon,3.689
109.63,3.0,3.0,2.0,0.0,sector 92,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,low,new,sare homes,gurgaon,0.85
201.04,3.0,4.0,2.0,1.0,sector 58,13.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,ireo the grand arch,gurgaon,6.511
134.71,2.0,3.0,3.0,1.0,sector 103,15.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,super built up,low,new,satya the hermitage,gurgaon,1.513
112.88,2.0,2.0,3.0,0.0,sector 102,13.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,super built up,mid,new,shapoorji pallonji joyville gurugram,gurgaon,2.142
162.58,3.0,2.0,3.0,0.0,sector 45,45.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,carpet,low,old,cghs agrim apartment,gurgaon,2.533
121.7,2.0,2.0,3.0,0.0,sector 65,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,carpet,high,new,m3m skycity,gurgaon,3.06
208.47,3.0,4.0,3.0,1.0,sector 79,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,super built up,mid,new,godrej 101,gurgaon,3.451
55.74,2.0,2.0,2.0,0.0,sector 81,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,carpet,mid,new,signature global synera,gurgaon,0.663
185.34,3.0,4.0,3.0,1.0,sector 92,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,bestech park view sanskruti,gurgaon,2.635
217.76,4.0,4.0,3.0,1.0,sector 91,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carpet,mid,old,dlf new town heights,gurgaon,3.06
125.6,2.0,2.0,3.0,1.0,sector 90,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,shree vardhman flora,gurgaon,1.19
276.76,3.0,3.0,3.0,1.0,sector 65,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,super built up,high,new,m3m golfestate,gurgaon,8.5
205.97,3.0,4.0,3.0,1.0,sector 113,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,low,new,la vida by tata housing,gurgaon,3.995
218.32,3.0,2.0,3.0,0.0,sector 92,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,built up,high,under construction,raheja navodaya,gurgaon,1.87
145.39,3.0,3.0,0.0,0.0,sector 70,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,built up,mid,under construction,unitech vistas,gurgaon,15.3
264.87,4.0,4.0,3.0,1.0,sector 61,14.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,super built up,low,old,pioneer park,gurgaon,6.12
127.83,3.0,3.0,2.0,1.0,sector 50,44.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,super built up,high,new,eros wembley estate,gurgaon,2.38
54.0148,2.0,2.0,1.0,0.0,sector 86,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carpet,high,under construction,pyramid elite,gurgaon,0.782
179.3,3.0,3.0,3.0,1.0,sector 90,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,dlf new town heights 1,gurgaon,2.21
195.1,3.0,3.0,3.0,1.0,sector 47,43.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,super built up,low,old,cghs airport apartment,gurgaon,2.805
205.78,4.0,4.0,3.0,0.0,sector 90,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,dlf regal gardens,gurgaon,3.026
283.82,4.0,4.0,3.0,1.0,sector 109,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,sbtl caladium,gurgaon,3.23
205.78,3.0,4.0,2.0,1.0,sector 111,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,new,puri diplomatic greens,gurgaon,4.505
46.17,2.0,2.0,1.0,0.0,sector 99,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carpet,mid,new,prime habitat,gurgaon,0.459
83.61,2.0,2.0,1.0,0.0,sector 81,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,super built up,high,mid aged,vipul lavanya,gurgaon,1.02
112.41,3.0,3.0,3.0,1.0,sector 33,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carpet,low,new,signature global park,sohna,1.326
115.66,2.0,2.0,2.0,0.0,sector 83,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,old,vatika gurgaon 21,gurgaon,1.428
65.03,2.0,2.0,1.0,0.0,sector 90,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,super built up,high,new,green court,gurgaon,0.85
196.95,3.0,4.0,3.0,1.0,sector 92,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,bestech park view sanskruti,gurgaon,2.856
58.9,2.0,2.0,1.0,0.0,sector 81,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,carpet,high,new,signature global synera,gurgaon,0.85
85.94,2.0,2.0,1.0,0.0,sector 37,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,low,new,apex our homes,gurgaon,0.561
135.36,2.0,2.0,3.0,1.0,sector 33,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,eldeco accolade,sohna,1.632
196.49,3.0,3.0,3.0,1.0,sector 1,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,super built up,low,old,prasha apartments,manesar,1.275
139.35,3.0,3.0,3.0,0.0,sector 65,46.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,super built up,high,under construction,pareena micasa,gurgaon,2.21
240.43,3.0,3.0,3.0,1.0,sector 1,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,super built up,low,old,hsiidc sidco aravali,manesar,1.377
102.47,2.0,2.0,2.0,1.0,sector 89,14.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,carpet,mid,new,smart world gems,gurgaon,1.615
163.32,3.0,3.0,3.0,1.0,sector 108,9.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,experion the heartsong,gurgaon,2.04
205.78,4.0,4.0,3.0,0.0,sector 90,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,dlf regal gardens,gurgaon,2.992
117.89,2.0,2.0,3.0,1.0,sector 104,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,super built up,high,under construction,godrej summit,gurgaon,1.87
274.06,4.0,5.0,3.0,1.0,sector 111,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,puri diplomatic greens,gurgaon,5.95
194.45,3.0,3.0,3.0,1.0,sector 50,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,old,the close north,gurgaon,4.267
253.35,4.0,4.0,3.0,1.0,sector 91,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,old,dlf new town heights,gurgaon,3.4
160.26,3.0,3.0,3.0,0.0,sector 37,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,mid aged,ramprastha skyz,gurgaon,1.87
175.49,3.0,4.0,3.0,1.0,sector 102,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,adani m2k oyster grande,gurgaon,3.23
243.87,4.0,5.0,3.0,1.0,sector 72,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,tata primanti,gurgaon,5.423
102.1,2.0,2.0,2.0,0.0,sector 104,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,mid aged,hero homes,gurgaon,2.04
116.13,2.0,3.0,2.0,0.0,sector 10,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,carpet,high,new,maxworth city residences,gurgaon,1.36
50.5,2.0,2.0,2.0,0.0,sector 93,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carpet,high,new,signature global orchard avenue,gurgaon,0.68
153.29,3.0,3.0,3.0,1.0,sector 102,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,new,emaar gurgaon greens,gurgaon,2.465
218.32,4.0,4.0,3.0,1.0,sector 67,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,old,bestech park view spa next,gurgaon,4.59
104.05,3.0,2.0,2.0,0.0,sector 33,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carpet,low,new,signature global park,sohna,1.4109999999999998
180.51,3.0,3.0,3.0,1.0,sector 107,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,new,m3m woodshire,gurgaon,2.21
179.3,3.0,3.0,3.0,0.0,sector 90,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,dlf new town heights 1,gurgaon,2.04
58.06,2.0,2.0,2.0,0.0,sector 33,14.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,carpet,high,new,breez global hill view,sohna,0.595
168.25,3.0,4.0,3.0,1.0,sector 103,17.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,carpet,high,under construction,spire woods now ananda by alpha corp,gurgaon,2.125
232.26,4.0,4.0,3.0,0.0,sector 65,18.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,built up,low,new,ansals api esencia,gurgaon,4.08
218.32,4.0,4.0,3.0,1.0,sector 67,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,old,bestech park view spa next,gurgaon,4.845
181.16,3.0,5.0,3.0,1.0,sector 70,15.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,old,shree vardhman victoria,gurgaon,2.839
315.87,4.0,5.0,3.0,1.0,sector 110,15.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,low,new,indiabulls enigma,gurgaon,5.779999999999999
74.32,3.0,2.0,1.0,0.0,sector 7,50.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,carpet,low,new,rwa,gurgaon,0.816
98.11,2.0,2.0,0.0,0.0,sector 3,48.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,built up,mid,under construction,godrej habitat,gurgaon,2.295
128.67,2.0,2.0,3.0,1.0,sector 106,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,new,paras dews,gurgaon,1.649
50.07,1.0,1.0,2.0,0.0,sector 47,43.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,carpet,low,old,irwo westend towers,gurgaon,1.105
165.37,3.0,3.0,3.0,0.0,sector 2,10.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,old,bestech park view residency,gurgaon,2.38
55.23,2.0,2.0,3.0,0.0,sector 95,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carpet,low,new,signature global superbia,gurgaon,0.68
123.19,3.0,2.0,2.0,0.0,sector 92,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,new,sare green parc phase 3,gurgaon,1.19
198.26,4.0,4.0,3.0,1.0,sector 33,15.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,carpet,low,new,central park flower valley aqua front towers,sohna,5.032
232.26,3.0,3.0,1.0,1.0,sector 25,47.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,carpet,high,old,unitech heritage city,gurgaon,6.170999999999999
179.3,3.0,3.0,3.0,1.0,sector 90,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,new,dlf new town heights 1,gurgaon,2.057
253.35,4.0,4.0,3.0,1.0,sector 90,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,dlf new town heights 1,gurgaon,3.23
240.43,3.0,3.0,3.0,1.0,sector 62,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carpet,high,new,emaar digihomes,gurgaon,6.715
174.19,3.0,4.0,3.0,1.0,sector 90,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,low,new,shree vardhman flora,gurgaon,1.632
131.64,3.0,3.0,2.0,0.0,sector 92,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,carpet,low,new,sare homes,gurgaon,1.105
353.59,4.0,5.0,3.0,0.0,sector 43,48.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,built up,low,under construction,the ivy,gurgaon,10.2
181.72,4.0,3.0,3.0,0.0,sector 92,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,mid,old,sare green parc phase 3,gurgaon,1.615
155.24,3.0,2.0,2.0,0.0,sector 33,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carpet,high,new,godrej nature plus,sohna,2.839
120.59,2.0,2.0,2.0,0.0,sector 82,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,super built up,high,new,vatika the seven lamps,gurgaon,1.326
106.93,2.0,2.0,3.0,0.0,sector 33,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carpet,low,under construction,godrej nature plus,sohna,2.805
162.58,3.0,3.0,2.0,0.0,sector 84,13.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,super built up,high,new,ss the coralwood,gurgaon,1.717
205.78,4.0,4.0,3.0,1.0,sector 90,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,dlf regal gardens,gurgaon,2.805
288.0,4.0,5.0,3.0,1.0,sector 48,43.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,carpet,mid,new,vipul world floors,gurgaon,7.31
179.77,3.0,4.0,3.0,1.0,sector 67,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,old,bestech park view spa next,gurgaon,3.944
197.42,3.0,4.0,3.0,1.0,sector 70,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,krrish florence estate,gurgaon,2.805
125.42,2.0,3.0,1.0,1.0,sector 69,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,carpet,high,new,tulip violet,gurgaon,2.023
250.65,3.0,4.0,3.0,1.0,sector 67,11.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,super built up,high,new,ireo victory valley,gurgaon,5.95
126.81,2.0,2.0,3.0,0.0,sector 103,15.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,built up,low,new,indiabulls centrum park,gurgaon,1.785
